id_i,id_j,distance,race_i,race_j,pair_type,inconsistent_baseline,inconsistent_eo,eo_introduced,eo_resolved,threshold_distance_i,threshold_distance_j
3928,6184,0.0004621964854349958,0,1,cross_race,0,0,0,0,0.3124447617985177,0.4871296238950115
3928,4253,0.0004621964854349958,0,0,same_race,0,0,0,0,0.3124447617985177,0.3124447617985177
4127,6433,0.0036346503321896817,0,1,cross_race,0,1,1,0,0.18178105004528666,0.03416750083416742
4127,4663,0.013131643061819687,0,1,cross_race,0,1,1,0,0.18178105004528666,0.0961904949108825
4127,5412,0.014001011758779325,0,0,same_race,0,0,0,0,0.18178105004528666,0.18178105004528666
4127,5117,0.014855858165900848,0,1,cross_race,0,1,1,0,0.18178105004528666,0.06082451365599528
3671,3688,0.002200355692669964,1,0,cross_race,0,0,0,0,0.4024323935156929,0.2380039416756093
3671,6043,0.002200355692669964,1,0,cross_race,0,0,0,0,0.4024323935156929,0.2380039416756093
3671,3775,0.002357322448392596,1,0,cross_race,0,0,0,0,0.4024323935156929,0.22774753141919907
1718,3669,1.1102230246251565e-16,1,0,cross_race,0,0,0,0,0.4024323935156929,0.22774753141919907
1718,4412,0.002964635160953133,1,0,cross_race,0,0,0,0,0.4024323935156929,0.2380039416756093
1718,2253,0.0033467710306911425,1,1,same_race,0,0,0,0,0.4024323935156929,0.4024323935156929
1624,3327,4.440892098500626e-16,1,0,cross_race,0,0,0,0,0.3258391086648871,0.15115424656839327
1624,1681,0.0007131367650146103,1,0,cross_race,0,0,0,0,0.3258391086648871,0.15115424656839327
1624,7109,0.0028151121975298343,1,1,same_race,0,0,0,0,0.3258391086648871,0.27556393658179756
1624,2248,0.0029309811993216695,1,0,cross_race,0,0,0,0,0.3258391086648871,0.16596906138320805
4404,6788,0.0,1,1,same_race,0,0,0,0,0.4024323935156929,0.4024323935156929
4404,5725,0.0004466955905981784,1,0,cross_race,0,0,0,0,0.4024323935156929,0.20607720817801145
4404,6696,0.0004638969249501912,1,1,same_race,0,0,0,0,0.4024323935156929,0.4024323935156929
2954,5117,0.004518819946538799,1,1,same_race,0,0,0,0,0.17577476125068614,0.06082451365599528
2954,3185,0.0046461074658114,1,1,same_race,0,0,0,0,0.17577476125068614,0.16734001591938918
2954,5073,0.0051567642744994036,1,1,same_race,0,0,0,0,0.17577476125068614,0.16734001591938918
2954,3629,0.005968213158173086,1,1,same_race,1,0,0,1,0.17577476125068614,0.2229841419083427
2696,3748,1.1102230246251565e-16,0,0,same_race,0,0,0,0,0.3124447617985177,0.3124447617985177
2696,6820,0.0031839750837066028,0,0,same_race,0,0,0,0,0.3124447617985177,0.3341554750693333
2696,6508,0.003554395005007538,0,0,same_race,0,0,0,0,0.3124447617985177,0.35922680083385544
2696,6479,0.004625650615709631,0,0,same_race,0,0,0,0,0.3124447617985177,0.3341554750693333
2892,6221,0.0018500380219020895,1,0,cross_race,0,0,0,0,0.3258391086648871,0.09313496674119603
2892,5322,0.0018500380219020895,1,0,cross_race,0,0,0,0,0.3258391086648871,0.09313496674119603
1595,3141,0.09942622039512328,1,1,same_race,0,0,0,0,0.09848269398358267,0.09848269398358267
1595,2469,0.10901594877619836,1,1,same_race,0,0,0,0,0.09848269398358267,0.29646257177631674
1595,5131,0.11334337417669715,1,1,same_race,0,0,0,0,0.09848269398358267,0.29646257177631674
1595,2771,0.11928733754929566,1,0,cross_race,0,0,0,0,0.09848269398358267,0.21159652252918626
2562,4758,0.0009970579765780085,1,0,cross_race,0,1,1,0,0.0013622818220518917,0.1542453834894244
2562,3328,0.009753282780165629,1,1,same_race,0,0,0,0,0.0013622818220518917,0.05038823662012071
649,6467,1.1102230246251565e-16,0,0,same_race,0,0,0,0,0.16989763281177944,0.16989763281177944
649,2074,0.002927488704280279,0,0,same_race,0,0,0,0,0.16989763281177944,0.15115424656839327
649,3672,0.002927488704280279,0,0,same_race,0,0,0,0,0.16989763281177944,0.15115424656839327
764,6578,0.0,1,1,same_race,0,0,0,0,0.5088403371658271,0.5088403371658271
764,4247,0.0003280470112638767,1,0,cross_race,0,0,0,0,0.5088403371658271,0.3341554750693333
764,5129,0.0011821173917141437,1,0,cross_race,0,0,0,0,0.5088403371658271,0.35922680083385544
764,3158,0.005899710225331534,1,1,same_race,0,0,0,0,0.5088403371658271,0.5088403371658271
764,6458,0.009364716912637627,1,1,same_race,0,0,0,0,0.5088403371658271,0.4871296238950115
4656,5666,0.001567734289888989,1,1,same_race,0,0,0,0,0.056468844104043625,0.056468844104043625
402,865,0.0,0,1,cross_race,0,0,0,0,0.09313496674119603,0.26781982883768984
402,2011,0.0,0,1,cross_race,0,0,0,0,0.09313496674119603,0.26781982883768984
402,1619,0.0,0,1,cross_race,0,0,0,0,0.09313496674119603,0.26781982883768984
402,1876,0.0,0,1,cross_race,0,0,0,0,0.09313496674119603,0.26781982883768984
1273,2500,3.3306690738754696e-16,1,0,cross_race,0,0,0,0,0.26781982883768984,0.09313496674119603
1273,5322,3.3306690738754696e-16,1,0,cross_race,0,0,0,0,0.26781982883768984,0.09313496674119603
1273,6569,0.0016576738183718964,1,0,cross_race,0,0,0,0,0.26781982883768984,0.09313496674119603
1273,3403,0.0016576738183718964,1,0,cross_race,0,0,0,0,0.26781982883768984,0.09313496674119603
2977,6647,0.0,1,1,same_race,0,0,0,0,0.32976768009345847,0.32976768009345847
2977,4200,0.0023715132789950966,1,1,same_race,0,0,0,0,0.32976768009345847,0.32976768009345847
2977,6851,0.0023715132789950966,1,0,cross_race,0,0,0,0,0.32976768009345847,0.15508281799696466
1111,3278,2.220446049250313e-16,1,0,cross_race,0,0,0,0,0.3180950009207793,0.1434101388242855
1111,5169,2.220446049250313e-16,1,1,same_race,0,0,0,0,0.3180950009207793,0.3180950009207793
1111,3342,2.220446049250313e-16,1,1,same_race,0,0,0,0,0.3180950009207793,0.3180950009207793
1111,1846,0.0008319886440301127,1,1,same_race,0,0,0,0,0.3180950009207793,0.3180950009207793
2886,3522,0.0,0,1,cross_race,0,0,0,0,0.2380039416756093,0.4126888037721031
2886,6614,0.001319534610900619,0,0,same_race,0,0,0,0,0.2380039416756093,0.22774753141919907
2886,6311,0.001319534610900619,0,0,same_race,0,0,0,0,0.2380039416756093,0.22774753141919907
2886,3071,0.001325827876978769,0,0,same_race,0,0,0,0,0.2380039416756093,0.2380039416756093
2886,6736,0.001325827876978769,0,1,cross_race,0,0,0,0,0.2380039416756093,0.4126888037721031
5374,7170,0.0,1,1,same_race,0,0,0,0,0.1735525390284639,0.1735525390284639
5374,5479,0.0,1,1,same_race,0,0,0,0,0.1735525390284639,0.1735525390284639
2276,5386,1.1102230246251565e-16,0,0,same_race,0,0,0,0,0.21941054151134476,0.21941054151134476
2276,5907,1.1102230246251565e-16,0,1,cross_race,0,0,0,0,0.21941054151134476,0.39409540360783857
2276,2580,0.0025875345597802246,0,1,cross_race,0,0,0,0,0.21941054151134476,0.3760049947446116
2276,4672,0.008820594149914873,0,0,same_race,0,0,0,0,0.21941054151134476,0.22774753141919907
405,1805,0.0011341906190053264,1,1,same_race,0,0,0,0,0.07421575768429045,0.07421575768429045
405,6810,0.003412649855840999,1,1,same_race,0,0,0,0,0.07421575768429045,0.09848269398358267
405,1713,0.003412649855840999,1,1,same_race,0,0,0,0,0.07421575768429045,0.09848269398358267
405,2496,0.004884231087419644,1,1,same_race,0,0,0,0,0.07421575768429045,0.056468844104043625
4355,5807,0.0029213622049895083,1,1,same_race,0,0,0,0,0.34290835182108664,0.36850499474461157
2933,5204,0.009728983569644023,1,1,same_race,0,0,0,0,0.3258391086648871,0.39409540360783857
2933,6506,0.009728983569644023,1,0,cross_race,0,0,0,0,0.3258391086648871,0.21941054151134476
2933,7189,0.010551517478039396,1,1,same_race,0,0,0,0,0.3258391086648871,0.2971955300213084
5117,6433,0.0038081329231435257,1,1,same_race,0,0,0,0,0.06082451365599528,0.03416750083416742
3105,4688,0.0008562823733678782,1,1,same_race,0,0,0,0,0.38078959626289893,0.4024323935156929
3105,3120,0.0010240129952930888,1,0,cross_race,0,0,0,0,0.38078959626289893,0.20132013264811777
3289,5265,0.058501136502655315,1,1,same_race,0,1,1,0,0.048338762803230684,0.1735525390284639
3289,5142,0.062440525265115454,1,1,same_race,0,1,1,0,0.048338762803230684,0.06954798235045645
2580,5907,0.0025875345597802246,1,1,same_race,0,0,0,0,0.3760049947446116,0.39409540360783857
2580,5386,0.0025875345597802246,1,0,cross_race,0,0,0,0,0.3760049947446116,0.21941054151134476
2580,3671,0.01126716559705443,1,1,same_race,0,0,0,0,0.3760049947446116,0.4024323935156929
4731,7145,0.03396191875174204,1,0,cross_race,0,0,0,0,0.056468844104043625,0.3353315339095154
4731,5023,0.035346844859352355,1,1,same_race,0,0,0,0,0.056468844104043625,0.09848269398358267
1813,5265,0.006674914109494279,1,1,same_race,0,0,0,0,0.17577476125068614,0.1735525390284639
1813,5142,0.010682571555698406,1,1,same_race,0,0,0,0,0.17577476125068614,0.06954798235045645
1813,2150,0.035371613062296414,1,1,same_race,0,0,0,0,0.17577476125068614,0.05038823662012071
1813,2822,0.04823514302283971,1,1,same_race,1,0,0,1,0.17577476125068614,0.35260641774628515
5580,7145,0.06825697752896687,1,0,cross_race,0,0,0,0,0.12501927934943635,0.3353315339095154
2402,6723,2.220446049250313e-16,1,0,cross_race,0,1,1,0,0.05038823662012071,0.1231643024083432
865,2011,0.0,1,1,same_race,0,0,0,0,0.26781982883768984,0.26781982883768984
865,1619,0.0,1,1,same_race,0,0,0,0,0.26781982883768984,0.26781982883768984
865,1876,0.0,1,1,same_race,0,0,0,0,0.26781982883768984,0.26781982883768984
95,6467,1.1102230246251565e-16,0,0,same_race,0,0,0,0,0.16989763281177944,0.16989763281177944
95,649,1.1102230246251565e-16,0,0,same_race,0,0,0,0,0.16989763281177944,0.16989763281177944
95,2074,0.002927488704280279,0,0,same_race,0,0,0,0,0.16989763281177944,0.15115424656839327
95,3672,0.002927488704280279,0,0,same_race,0,0,0,0,0.16989763281177944,0.15115424656839327
3990,6091,0.01919779904149721,1,0,cross_race,1,0,0,1,0.24298984416781338,0.0010898991541923309
1267,6263,0.0,0,0,same_race,0,0,0,0,0.2956551985540481,0.2956551985540481
1267,1380,0.0,0,0,same_race,0,0,0,0,0.2956551985540481,0.2956551985540481
1267,3509,0.0008249628198484515,0,1,cross_race,0,0,0,0,0.2956551985540481,0.48615401413891396
1267,2602,0.0037182358443288432,0,0,same_race,0,0,0,0,0.2956551985540481,0.2907057036045531
1301,4343,0.0,0,1,cross_race,0,0,0,0,0.09313496674119603,0.26781982883768984
1301,2394,0.0,0,1,cross_race,0,0,0,0,0.09313496674119603,0.26781982883768984
1301,6068,0.0,0,0,same_race,0,0,0,0,0.09313496674119603,0.09313496674119603
1301,6628,0.0,0,1,cross_race,0,0,0,0,0.09313496674119603,0.26781982883768984
1301,5082,0.0,0,1,cross_race,0,0,0,0,0.09313496674119603,0.26781982883768984
1192,7049,0.0006440043244345661,0,1,cross_race,0,0,0,0,0.21797520478809818,0.38006031588854033
1192,3175,0.0006595352850303771,0,1,cross_race,0,0,0,0,0.21797520478809818,0.4024323935156929
1192,3053,0.0026620570576050273,0,0,same_race,0,0,0,0,0.21797520478809818,0.22774753141919907
1192,2152,0.00561877130558841,0,0,same_race,0,0,0,0,0.21797520478809818,0.16989763281177944
1911,4145,0.0008401711939614032,1,0,cross_race,0,1,1,0,0.11262499487706035,0.06607905930291869
1911,4416,0.006750375824610022,1,1,same_race,0,0,0,0,0.11262499487706035,0.17577476125068614
6510,6935,0.023018558654768317,1,1,same_race,1,0,0,1,0.08093106510897763,0.31635320485062507
6454,6679,0.01186656299794131,1,1,same_race,0,0,0,0,0.09848269398358267,0.056468844104043625
6454,6515,0.025567199292218845,1,1,same_race,0,0,0,0,0.09848269398358267,0.12961252060294237
902,3789,0.0,1,1,same_race,0,0,0,0,0.3515426626231579,0.3515426626231579
902,4930,0.0,1,1,same_race,0,0,0,0,0.3515426626231579,0.3515426626231579
902,2984,0.0,1,0,cross_race,0,0,0,0,0.3515426626231579,0.1768578005266641
902,6343,0.0,1,1,same_race,0,0,0,0,0.3515426626231579,0.3515426626231579
902,1787,0.0,1,0,cross_race,0,0,0,0,0.3515426626231579,0.1768578005266641
6319,7044,0.005000227911212463,0,1,cross_race,0,0,0,0,0.3023474685958727,0.5159399042653943
4545,4624,0.0,1,0,cross_race,0,1,1,0,0.0034252525432764136,0.1701272864851875
4545,6246,0.0005342358663529279,1,1,same_race,0,0,0,0,0.0034252525432764136,0.0013622818220518917
4545,5276,0.0005733507295815343,1,1,same_race,0,0,0,0,0.0034252525432764136,0.049020253715089224
3818,5542,0.014771980940646912,1,0,cross_race,0,1,1,0,0.05910307390638647,0.0031817937457687684
2766,5412,0.013254065301309903,1,0,cross_race,0,0,0,0,0.048338762803230684,0.18178105004528666
2766,4582,0.03883963409570179,1,1,same_race,0,1,1,0,0.048338762803230684,0.16734001591938918
2766,4127,0.04618628876673525,1,0,cross_race,0,0,0,0,0.048338762803230684,0.18178105004528666
4362,5166,0.000543415572639705,1,1,same_race,0,0,0,0,0.06524098950104251,0.05210967636972941
4362,4713,0.0006359825328914326,1,1,same_race,0,0,0,0,0.06524098950104251,0.106611410760028
4362,5747,0.0006359825328914326,1,0,cross_race,0,1,1,0,0.06524098950104251,0.0669411282684359
1952,2448,0.0,0,1,cross_race,0,0,0,0,0.186612228868049,0.3612970909645428
1952,5536,0.0,0,1,cross_race,0,0,0,0,0.186612228868049,0.3612970909645428
1952,3789,0.0025657803042890004,0,1,cross_race,0,0,0,0,0.186612228868049,0.3515426626231579
3036,5128,0.0034582208804844194,1,1,same_race,0,0,0,0,0.3258391086648871,0.3258391086648871
2476,4453,0.001042727438646085,0,0,same_race,0,0,0,0,0.17046611927537747,0.172190257206412
2476,5216,0.001042727438646085,0,1,cross_race,0,1,1,0,0.17046611927537747,0.0013622818220518917
720,2234,3.3306690738754696e-16,0,0,same_race,0,0,0,0,0.09313496674119603,0.09313496674119603
720,3087,3.3306690738754696e-16,0,1,cross_race,0,0,0,0,0.09313496674119603,0.26781982883768984
720,6553,0.0005770330371386301,0,0,same_race,0,0,0,0,0.09313496674119603,0.08687975406396492
720,4851,0.0005770330371386301,0,1,cross_race,0,0,0,0,0.09313496674119603,0.26156461616045873
2500,5322,3.3306690738754696e-16,0,0,same_race,0,0,0,0,0.09313496674119603,0.09313496674119603
2500,6569,0.0016576738183718964,0,0,same_race,0,0,0,0,0.09313496674119603,0.09313496674119603
2500,3403,0.0016576738183718964,0,0,same_race,0,0,0,0,0.09313496674119603,0.09313496674119603
6850,7170,0.0,1,1,same_race,0,0,0,0,0.1735525390284639,0.1735525390284639
1469,7145,0.11781409253189168,1,0,cross_race,0,0,0,0,0.16545524576899073,0.3353315339095154
1469,6670,0.15596076328072983,1,1,same_race,0,0,0,0,0.16545524576899073,0.12501927934943635
1469,5023,0.16459650642953294,1,1,same_race,0,0,0,0,0.16545524576899073,0.09848269398358267
6357,6510,0.21591922154955967,0,1,cross_race,0,1,1,0,0.1999754245058829,0.08093106510897763
3841,6382,0.003070798579524081,1,1,same_race,0,0,0,0,0.048338762803230684,0.03784286202335008
4231,6477,0.0067833645243089435,1,0,cross_race,0,0,0,0,0.056468844104043625,0.2382498941493303
4231,6529,0.007783384341576327,1,1,same_race,0,0,0,0,0.056468844104043625,0.048338762803230684
1502,6382,0.0025540213326915584,0,1,cross_race,0,0,0,0,0.1868186930565212,0.03784286202335008
1502,3841,0.008531471898432397,0,1,cross_race,0,0,0,0,0.1868186930565212,0.048338762803230684
1502,2391,0.00883104133003998,0,1,cross_race,0,1,1,0,0.1868186930565212,0.042882338120433294
3898,4082,0.00550228159587729,0,0,same_race,0,0,0,0,0.22774753141919907,0.22774753141919907
3898,5156,0.009667299524607542,0,1,cross_race,0,0,0,0,0.22774753141919907,0.38222493298614546
3898,4895,0.010944424512570938,0,1,cross_race,0,0,0,0,0.22774753141919907,0.42908800647165835
811,2776,0.0,1,1,same_race,0,0,0,0,0.0,0.0
811,5685,0.0025202068189144056,1,1,same_race,0,0,0,0,0.0,0.0
811,3523,0.009913294862146982,1,0,cross_race,0,0,0,0,0.0,0.13938503819429648
811,5114,0.01013491372609654,1,1,same_race,0,0,0,0,0.0,0.029815472483899597
4375,4416,0.0009114585051946955,0,1,cross_race,1,0,0,1,0.0490304005429697,0.17577476125068614
5706,6454,0.10482535292496353,1,1,same_race,0,0,0,0,0.12951585803956345,0.09848269398358267
5706,6515,0.1137632487464536,1,1,same_race,0,0,0,0,0.12951585803956345,0.12961252060294237
5183,7050,0.0,1,0,cross_race,0,0,0,0,0.5389621679808543,0.3642773058843605
5183,6508,0.0012978156712823985,1,0,cross_race,0,0,0,0,0.5389621679808543,0.35922680083385544
5183,5892,0.0025261352398480152,1,0,cross_race,0,0,0,0,0.5389621679808543,0.39180977341682804
2179,2274,0.005452859875365479,1,1,same_race,0,0,0,0,0.05210967636972941,0.0030864197530864335
2179,2476,0.005452859875365479,1,0,cross_race,0,1,1,0,0.05210967636972941,0.17046611927537747
2179,4834,0.007678245824112251,1,0,cross_race,0,1,1,0,0.05210967636972941,0.0669411282684359
5010,5363,0.0030172658510414507,1,0,cross_race,0,0,0,0,0.4703400606505419,0.2680616809605304
5010,5407,0.005130855234804388,1,1,same_race,0,0,0,0,0.4703400606505419,0.42908800647165835
5197,5579,0.0,1,1,same_race,0,0,0,0,0.1848656703415953,0.1848656703415953
5197,6002,0.0,1,1,same_race,0,0,0,0,0.1848656703415953,0.1848656703415953
4834,6050,0.0024316459431806825,0,0,same_race,0,0,0,0,0.0669411282684359,0.06607905930291869
4834,6074,0.007678245824112251,0,1,cross_race,0,1,1,0,0.0669411282684359,0.05210967636972941
1044,2625,0.0016044733993076932,1,0,cross_race,0,0,0,0,0.26781982883768984,0.09313496674119603
1044,2660,0.01081595602920582,1,1,same_race,0,0,0,0,0.26781982883768984,0.3258391086648871
1044,4510,0.010932718054151969,1,0,cross_race,0,0,0,0,0.26781982883768984,0.15115424656839327
1044,5310,0.015348215777884588,1,1,same_race,1,0,0,1,0.26781982883768984,0.17577476125068614
3203,6000,0.14262581515087713,1,1,same_race,0,0,0,0,0.09848269398358267,0.09848269398358267
1228,1890,0.0,1,1,same_race,0,0,0,0,0.17577476125068614,0.17577476125068614
1228,4187,0.0,1,1,same_race,0,0,0,0,0.17577476125068614,0.17577476125068614
1228,5856,0.0,1,1,same_race,0,0,0,0,0.17577476125068614,0.17577476125068614
1228,4416,0.0,1,1,same_race,0,0,0,0,0.17577476125068614,0.17577476125068614
2787,4790,0.0,0,0,same_race,0,0,0,0,0.09313496674119603,0.09313496674119603
2787,3543,0.0,0,1,cross_race,0,0,0,0,0.09313496674119603,0.26781982883768984
2787,3835,0.0,0,1,cross_race,0,0,0,0,0.09313496674119603,0.26781982883768984
4315,6254,0.017471079159543046,0,1,cross_race,0,1,1,0,0.0,0.05620230044566321
4315,6658,0.027826678142188088,0,1,cross_race,0,1,1,0,0.0,0.009716362700164849
1143,2904,0.00016881371539867462,0,0,same_race,0,0,0,0,0.4691089035952152,0.42910890359521514
1143,4962,0.0006116730750698185,0,0,same_race,0,0,0,0,0.4691089035952152,0.47824081490062165
1143,6906,0.003466354873049471,0,0,same_race,0,0,0,0,0.4691089035952152,0.48729072177703336
1143,4765,0.004815706780540663,0,0,same_race,0,0,0,0,0.4691089035952152,0.39180977341682804
3598,6309,0.0004776277893198122,1,1,same_race,0,0,0,0,0.17577476125068614,0.1735525390284639
3598,3629,0.002088138218961033,1,1,same_race,1,0,0,1,0.17577476125068614,0.2229841419083427
3598,5073,0.003973202420023747,1,1,same_race,0,0,0,0,0.17577476125068614,0.16734001591938918
780,6832,0.0,0,1,cross_race,0,0,0,0,0.08687975406396492,0.26156461616045873
780,4220,0.0,0,1,cross_race,0,0,0,0,0.08687975406396492,0.26156461616045873
780,3930,0.0,0,1,cross_race,0,0,0,0,0.08687975406396492,0.26156461616045873
780,3390,0.0,0,1,cross_race,0,0,0,0,0.08687975406396492,0.26156461616045873
3087,6553,0.0005770330371386301,1,0,cross_race,0,0,0,0,0.26781982883768984,0.08687975406396492
3087,4851,0.0005770330371386301,1,1,same_race,0,0,0,0,0.26781982883768984,0.26156461616045873
5135,5752,0.00681818752134844,0,0,same_race,0,0,0,0,0.22774753141919907,0.2380039416756093
5135,5333,0.00681818752134844,0,1,cross_race,0,0,0,0,0.22774753141919907,0.4126888037721031
5135,5386,0.008820594149914873,0,0,same_race,0,0,0,0,0.22774753141919907,0.21941054151134476
473,5204,0.0014584566582761527,1,1,same_race,0,0,0,0,0.4024323935156929,0.39409540360783857
473,821,0.0014584566582761527,1,0,cross_race,0,0,0,0,0.4024323935156929,0.21941054151134476
473,6506,0.0014584566582761527,1,0,cross_race,0,0,0,0,0.4024323935156929,0.21941054151134476
473,2273,0.0057407825872142215,1,0,cross_race,0,0,0,0,0.4024323935156929,0.22774753141919907
473,2848,0.0057407825872142215,1,1,same_race,0,0,0,0,0.4024323935156929,0.4024323935156929
1489,7141,0.0047546727547993495,1,0,cross_race,0,0,0,0,0.048338762803230684,0.23011981284851735
1489,4623,0.021804455806470613,1,1,same_race,0,0,0,0,0.048338762803230684,0.0
1489,2283,0.025528279832464196,1,1,same_race,0,1,1,0,0.048338762803230684,0.0013622818220518917
1489,4644,0.027993150119375976,1,1,same_race,0,0,0,0,0.048338762803230684,0.09848269398358267
1489,1620,0.03453089944575194,1,1,same_race,0,0,0,0,0.048338762803230684,0.029815472483899597
6614,6692,0.0012995402767975728,0,1,cross_race,0,0,0,0,0.22774753141919907,0.4024323935156929
3594,4924,0.0,0,1,cross_race,0,1,1,0,0.018593272171253727,0.15495926685721018
6496,6806,0.011689903403716229,0,0,same_race,0,0,0,0,0.1231643024083432,0.0
3076,5627,0.006632327122824688,0,1,cross_race,0,0,0,0,0.25440314437516454,0.4653905657010469
3076,4107,0.006632327122824688,0,0,same_race,0,0,0,0,0.25440314437516454,0.2907057036045531
3076,3610,0.006632327122824688,0,1,cross_race,0,0,0,0,0.25440314437516454,0.4653905657010469
3076,4895,0.01197744261675826,0,1,cross_race,0,0,0,0,0.25440314437516454,0.42908800647165835
387,4424,1.1102230246251565e-16,1,0,cross_race,0,0,0,0,0.26781982883768984,0.09313496674119603
387,2291,0.00361609142108843,1,0,cross_race,0,0,0,0,0.26781982883768984,0.15115424656839327
387,3036,0.00361609142108843,1,1,same_race,0,0,0,0,0.26781982883768984,0.3258391086648871
387,1778,0.003674752972670725,1,1,same_race,0,0,0,0,0.26781982883768984,0.26781982883768984
387,1319,0.014121849255962493,1,0,cross_race,0,0,0,0,0.26781982883768984,0.15115424656839327
3247,6766,0.018413054653427574,1,1,same_race,0,0,0,0,0.3258391086648871,0.34458249490827325
3182,6832,0.0,0,1,cross_race,0,0,0,0,0.08687975406396492,0.26156461616045873
3182,4220,0.0,0,1,cross_race,0,0,0,0,0.08687975406396492,0.26156461616045873
3182,3930,0.0,0,1,cross_race,0,0,0,0,0.08687975406396492,0.26156461616045873
3182,3390,0.0,0,1,cross_race,0,0,0,0,0.08687975406396492,0.26156461616045873
3522,6614,0.001319534610900619,1,0,cross_race,0,0,0,0,0.4126888037721031,0.22774753141919907
3522,6311,0.001319534610900619,1,0,cross_race,0,0,0,0,0.4126888037721031,0.22774753141919907
3522,6736,0.001325827876978769,1,1,same_race,0,0,0,0,0.4126888037721031,0.4126888037721031
2930,6496,0.07171330680159937,1,0,cross_race,0,1,1,0,0.11262499487706035,0.1231643024083432
2930,6806,0.07373155712847701,1,0,cross_race,0,1,1,0,0.11262499487706035,0.0
2215,2391,0.005696245583918569,1,1,same_race,0,0,0,0,0.02457670799529288,0.042882338120433294
2215,6382,0.007866550000614203,1,1,same_race,0,1,1,0,0.02457670799529288,0.03784286202335008
2215,3841,0.009856190910146001,1,1,same_race,0,1,1,0,0.02457670799529288,0.048338762803230684
4187,5856,0.0,1,1,same_race,0,0,0,0,0.17577476125068614,0.17577476125068614
4187,4416,0.0,1,1,same_race,0,0,0,0,0.17577476125068614,0.17577476125068614
1420,4895,0.0,0,1,cross_race,0,0,0,0,0.25440314437516454,0.42908800647165835
1420,2602,0.00610519842217605,0,0,same_race,0,0,0,0,0.25440314437516454,0.2907057036045531
1420,6263,0.008187765170259098,0,0,same_race,0,0,0,0,0.25440314437516454,0.2956551985540481
657,4545,0.004111983927151175,1,1,same_race,0,1,1,0,0.011995765984947893,0.0034252525432764136
657,4624,0.004111983927151175,1,0,cross_race,0,0,0,0,0.011995765984947893,0.1701272864851875
657,6246,0.004433732409969027,1,1,same_race,0,1,1,0,0.011995765984947893,0.0013622818220518917
657,5276,0.004900827921220263,1,1,same_race,0,1,1,0,0.011995765984947893,0.049020253715089224
657,2135,0.01586823252898162,1,1,same_race,0,1,1,0,0.011995765984947893,0.07932100170304168
4238,4998,0.0001238498570184099,0,0,same_race,0,0,0,0,0.45779298602328067,0.37580772438570587
4238,6247,0.00028841313112160094,0,1,cross_race,0,0,0,0,0.45779298602328067,0.2797959051096499
4238,5699,0.005883167560435054,0,1,cross_race,0,0,0,0,0.45779298602328067,0.1297356470418275
4238,4804,0.005883167560435054,0,1,cross_race,0,0,0,0,0.45779298602328067,0.1297356470418275
3439,3859,0.001042033253136343,1,1,same_race,0,0,0,0,0.33672784780834314,0.32976768009345847
3439,5861,0.001042033253136343,1,1,same_race,0,0,0,0,0.33672784780834314,0.32976768009345847
3884,6833,0.00047535419900546216,0,0,same_race,0,0,0,0,0.31146915204242015,0.31146915204242015
3884,6659,0.0005484655061446242,0,0,same_race,0,0,0,0,0.31146915204242015,0.2956551985540481
3884,6829,0.0005484655061446242,0,0,same_race,0,0,0,0,0.31146915204242015,0.2956551985540481
1579,6160,0.0,0,0,same_race,0,0,0,0,0.2907057036045531,0.2907057036045531
1579,2493,0.0,0,1,cross_race,0,0,0,0,0.2907057036045531,0.4653905657010469
1579,6617,0.0,0,0,same_race,0,0,0,0,0.2907057036045531,0.2907057036045531
1579,3816,0.0009721563224459606,0,0,same_race,0,0,0,0,0.2907057036045531,0.25440314437516454
1680,7170,0.0,0,1,cross_race,0,1,1,0,0.0,0.1735525390284639
1680,5479,0.0,0,1,cross_race,0,1,1,0,0.0,0.1735525390284639
4556,6458,0.013361116485140823,0,1,cross_race,0,0,0,0,0.2956551985540481,0.4871296238950115
5129,6578,0.0011821173917141437,0,1,cross_race,0,0,0,0,0.35922680083385544,0.5088403371658271
1632,7170,0.0,0,1,cross_race,0,1,1,0,0.0,0.1735525390284639
1632,1668,0.0,0,0,same_race,0,0,0,0,0.0,0.0
1632,1680,0.0,0,0,same_race,0,0,0,0,0.0,0.0
1632,5479,0.0,0,1,cross_race,0,1,1,0,0.0,0.1735525390284639
819,6936,0.001519368969508772,1,1,same_race,0,0,0,0,0.1735525390284639,0.1735525390284639
819,5310,0.0015467979984384872,1,1,same_race,0,0,0,0,0.1735525390284639,0.17577476125068614
819,4863,0.013198140308252615,1,1,same_race,0,0,0,0,0.1735525390284639,0.10747347972554522
819,2155,0.013205910863974823,1,0,cross_race,0,1,1,0,0.1735525390284639,0.1231643024083432
819,2625,0.015236737214185059,1,0,cross_race,1,0,0,1,0.1735525390284639,0.09313496674119603
5166,6546,0.0023544656905118977,1,1,same_race,0,0,0,0,0.05210967636972941,0.106611410760028
5166,5747,0.0023544656905118977,1,0,cross_race,0,1,1,0,0.05210967636972941,0.0669411282684359
2067,3784,0.0,1,0,cross_race,0,0,0,0,0.1848656703415953,0.01018080824510148
2067,3366,0.0,1,1,same_race,0,0,0,0,0.1848656703415953,0.1848656703415953
2067,3266,0.0,1,0,cross_race,0,0,0,0,0.1848656703415953,0.01018080824510148
